"23/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"23/03/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"23/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"23/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"23/03/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"24/03/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"24/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/03/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"25/03/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"25/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"26/03/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"26/03/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"26/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"26/03/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"26/03/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"26/03/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"26/03/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"03/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"03/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"03/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"06/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"06/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"06/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"06/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"06/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"06/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"07/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"08/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"08/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"08/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"08/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"08/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"08/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"08/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"09/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"09/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"09/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"09/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"09/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"09/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"09/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"09/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"10/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"14/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"14/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"14/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"14/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"14/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"14/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"14/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"15/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"15/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"15/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"15/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"15/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"15/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"15/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"16/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"16/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"16/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"16/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"16/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"16/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"16/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"17/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"17/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"17/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"17/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"17/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"20/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"20/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"20/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"20/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"20/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"21/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"21/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"21/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"22/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"22/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"22/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"22/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"22/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"22/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"23/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"24/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"24/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"24/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"24/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"27/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"27/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"27/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"28/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"28/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"28/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"28/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"28/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"28/04/2020", "Azzurra Trasporti Soc. Coop.", "Via Provinciale Sud, 157, Fossò (VE)", "Corso Stati Uniti, 18, Padova (PD)", "Corso Stati Uniti, 18, Padova (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "27"
"29/04/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
"29/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"29/04/2020", "Nuova Officina Piovese", "Via Provinciale Sud, 157, Fossò (VE)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Leonardo Da Vinci, 20, Brugine (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "22,6"
"04/05/2020", "Tri.Lem Srl Logistica e trasporti", "Via Provinciale Sud, 157, Fossò (VE)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via dell'Artigianato, 13, Grantorto (PD)", "Via Provinciale Sud, 157, Fossò (VE)", "95,2"
